Experiment	Region	Variable	GTAPVar	Description	Unit	Value	Type
ExB15	SSA	ypev	ypev	ypev	ypev	-0.15650562942028	txs changes
ExB15	SSA	ypev	ypev	ypev	ypev	0.316396594047546	tms changes
ExB15	EU	ypev	ypev	ypev	ypev	0.0860503017902374	TOTAL
ExB15	EU	ypev	ypev	ypev	ypev	0.00601820275187492	to changes
ExB15	EU	ypev	ypev	ypev	ypev	0.119582571089268	txs changes
ExB15	EU	ypev	ypev	ypev	ypev	-0.0395504646003246	tms changes
ExB15	ROW	ypev	ypev	ypev	ypev	-0.0163330901414156	TOTAL
ExB15	ROW	ypev	ypev	ypev	ypev	-0.000350259739207104	to changes
ExB15	ROW	ypev	ypev	ypev	ypev	-0.0465787723660469	txs changes
ExB15	ROW	ypev	ypev	ypev	ypev	0.0305959526449442	tms changes
