"Experiment","Region","Type","Variable","GTAPVar","Description","Unit","Value","Dim1"
"ExB15","SSA","txs changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","EU","txs changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","ROW","txs changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","SSA","tms changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","EU","tms changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","ROW","tms changes","endwslack","endwslack","endwslack","endwslack",0,"UnskLab"
"ExB15","SSA","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","EU","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","ROW","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","SSA","to changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","EU","to changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","ROW","to changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","SSA","txs changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","EU","txs changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","ROW","txs changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","SSA","tms changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","EU","tms changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","ROW","tms changes","endwslack","endwslack","endwslack","endwslack",0,"SkLab"
"ExB15","SSA","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","EU","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","ROW","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","SSA","to changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","EU","to changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","ROW","to changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","SSA","txs changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","EU","txs changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","ROW","txs changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","SSA","tms changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","EU","tms changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","ROW","tms changes","endwslack","endwslack","endwslack","endwslack",0,"Capital"
"ExB15","SSA","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","EU","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","ROW","TOTAL","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","SSA","to changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","EU","to changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","ROW","to changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","SSA","txs changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","EU","txs changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","ROW","txs changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","SSA","tms changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","EU","tms changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","ROW","tms changes","endwslack","endwslack","endwslack","endwslack",0,"NatRes"
"ExB15","SSA","TOTAL","expand","expand","expand","expand",0.0116685032844543,"capital"
"ExB15","EU","TOTAL","expand","expand","expand","expand",0.0160424690693617,"capital"
"ExB15","ROW","TOTAL","expand","expand","expand","expand",0.0222908966243267,"capital"
"ExB15","SSA","to changes","expand","expand","expand","expand",0.00652232486754656,"capital"
"ExB15","EU","to changes","expand","expand","expand","expand",0.00896723382174969,"capital"
"ExB15","ROW","to changes","expand","expand","expand","expand",0.012459909543395,"capital"
"ExB15","SSA","txs changes","expand","expand","expand","expand",0.00470265466719866,"capital"
"ExB15","EU","txs changes","expand","expand","expand","expand",0.00646545505151153,"capital"
"ExB15","ROW","txs changes","expand","expand","expand","expand",0.00898370519280434,"capital"
"ExB15","SSA","tms changes","expand","expand","expand","expand",0.000447352416813374,"capital"
"ExB15","EU","tms changes","expand","expand","expand","expand",0.000615043507423252,"capital"
"ExB15","ROW","tms changes","expand","expand","expand","expand",0.000854598707519472,"capital"
"ExB15","SSA","TOTAL","pe","pe","pe","pe",2.352858543396,"UnskLab"
"ExB15","EU","TOTAL","pe","pe","pe","pe",-0.99213969707489,"UnskLab"
"ExB15","ROW","TOTAL","pe","pe","pe","pe",0.357663214206696,"UnskLab"
"ExB15","SSA","to changes","pe","pe","pe","pe",0.245996028184891,"UnskLab"
"ExB15","EU","to changes","pe","pe","pe","pe",-0.126031160354614,"UnskLab"
"ExB15","ROW","to changes","pe","pe","pe","pe",0.0444823242723942,"UnskLab"
"ExB15","SSA","txs changes","pe","pe","pe","pe",0.397974193096161,"UnskLab"
"ExB15","EU","txs changes","pe","pe","pe","pe",-0.351897597312927,"UnskLab"
"ExB15","ROW","txs changes","pe","pe","pe","pe",0.127974182367325,"UnskLab"
"ExB15","SSA","tms changes","pe","pe","pe","pe",1.70893955230713,"UnskLab"
"ExB15","EU","tms changes","pe","pe","pe","pe",-0.514211058616638,"UnskLab"
"ExB15","ROW","tms changes","pe","pe","pe","pe",0.185206711292267,"UnskLab"
"ExB15","SSA","TOTAL","pe","pe","pe","pe",1.11540806293488,"SkLab"
"ExB15","EU","TOTAL","pe","pe","pe","pe",-0.665093064308167,"SkLab"
"ExB15","ROW","TOTAL","pe","pe","pe","pe",0.221005648374557,"SkLab"
"ExB15","SSA","to changes","pe","pe","pe","pe",0.128931075334549,"SkLab"
"ExB15","EU","to changes","pe","pe","pe","pe",-0.0741713643074036,"SkLab"
"ExB15","ROW","to changes","pe","pe","pe","pe",0.0330900214612484,"SkLab"
"ExB15","SSA","txs changes","pe","pe","pe","pe",0.0690384581685066,"SkLab"
"ExB15","EU","txs changes","pe","pe","pe","pe",-0.214194715023041,"SkLab"
"ExB15","ROW","txs changes","pe","pe","pe","pe",0.0642827302217484,"SkLab"
"ExB15","SSA","tms changes","pe","pe","pe","pe",0.917438387870789,"SkLab"
"ExB15","EU","tms changes","pe","pe","pe","pe",-0.376726418733597,"SkLab"
"ExB15","ROW","tms changes","pe","pe","pe","pe",0.123633004724979,"SkLab"
"ExB15","SSA","TOTAL","pe","pe","pe","pe",1.10852444171906,"Capital"
"ExB15","EU","TOTAL","pe","pe","pe","pe",-0.918998122215271,"Capital"
"ExB15","ROW","TOTAL","pe","pe","pe","pe",0.307435154914856,"Capital"
"ExB15","SSA","to changes","pe","pe","pe","pe",0.126001805067062,"Capital"
"ExB15","EU","to changes","pe","pe","pe","pe",-0.108175300061703,"Capital"
"ExB15","ROW","to changes","pe","pe","pe","pe",0.0401171557605267,"Capital"
"ExB15","SSA","txs changes","pe","pe","pe","pe",0.107185050845146,"Capital"
"ExB15","EU","txs changes","pe","pe","pe","pe",-0.313553780317307,"Capital"
"ExB15","ROW","txs changes","pe","pe","pe","pe",0.1065454185009,"Capital"
"ExB15","SSA","tms changes","pe","pe","pe","pe",0.875337421894073,"Capital"
"ExB15","EU","tms changes","pe","pe","pe","pe",-0.497269183397293,"Capital"
"ExB15","ROW","tms changes","pe","pe","pe","pe",0.1607725918293,"Capital"
"ExB15","SSA","TOTAL","pe","pe","pe","pe",11.1537208557129,"Land"
"ExB15","EU","TOTAL","pe","pe","pe","pe",-15.6434164047241,"Land"
"ExB15","ROW","TOTAL","pe","pe","pe","pe",5.06690311431885,"Land"
"ExB15","SSA","to changes","pe","pe","pe","pe",1.08966040611267,"Land"
"ExB15","EU","to changes","pe","pe","pe","pe",-2.23790669441223,"Land"
"ExB15","ROW","to changes","pe","pe","pe","pe",0.445854365825653,"Land"
"ExB15","SSA","txs changes","pe","pe","pe","pe",2.54030060768127,"Land"
"ExB15","EU","txs changes","pe","pe","pe","pe",-6.28544282913208,"Land"
"ExB15","ROW","txs changes","pe","pe","pe","pe",2.22340154647827,"Land"
"ExB15","SSA","tms changes","pe","pe","pe","pe",7.52375888824463,"Land"
"ExB15","EU","tms changes","pe","pe","pe","pe",-7.12006616592407,"Land"
"ExB15","ROW","tms changes","pe","pe","pe","pe",2.39764642715454,"Land"
"ExB15","SSA","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.717551290988922,"UnskLab"
"ExB15","EU","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.191310822963715,"UnskLab"
"ExB15","ROW","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0589367672801018,"UnskLab"
"ExB15","SSA","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.0815175175666809,"UnskLab"
"ExB15","EU","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.254698932170868,"UnskLab"
"ExB15","ROW","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.00402161851525307,"UnskLab"
"ExB15","SSA","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0652130097150803,"UnskLab"
"ExB15","EU","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0769019424915314,"UnskLab"
"ExB15","ROW","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0696418583393097,"UnskLab"
"ExB15","SSA","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.701246678829193,"UnskLab"
"ExB15","EU","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.140290156006813,"UnskLab"
"ExB15","ROW","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.0147267067804933,"UnskLab"
"ExB15","SSA","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.500128448009491,"SkLab"
"ExB15","EU","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.138381287455559,"SkLab"
"ExB15","ROW","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.195026963949203,"SkLab"
"ExB15","SSA","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0335979089140892,"SkLab"
"ExB15","EU","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.202858358621597,"SkLab"
"ExB15","ROW","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0153569523245096,"SkLab"
"ExB15","SSA","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.389342993497849,"SkLab"
"ExB15","EU","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.0616869851946831,"SkLab"
"ExB15","ROW","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.133090823888779,"SkLab"
"ExB15","SSA","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.077187567949295,"SkLab"
"ExB15","EU","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.279552727937698,"SkLab"
"ExB15","ROW","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0465791746973991,"SkLab"
"ExB15","SSA","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.506902098655701,"Capital"
"ExB15","EU","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.117577634751797,"Capital"
"ExB15","ROW","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.108956329524517,"Capital"
"ExB15","SSA","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0365011990070343,"Capital"
"ExB15","EU","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.236828207969666,"Capital"
"ExB15","ROW","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0083655146881938,"Capital"
"ExB15","SSA","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.351467490196228,"Capital"
"ExB15","EU","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0383359864354134,"Capital"
"ExB15","ROW","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.0909856036305428,"Capital"
"ExB15","SSA","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.118933379650116,"Capital"
"ExB15","EU","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.157583177089691,"Capital"
"ExB15","ROW","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-0.00960665009915829,"Capital"
"ExB15","SSA","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",9.3778018951416,"Land"
"ExB15","EU","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-14.9610986709595,"Land"
"ExB15","ROW","TOTAL","pebfactreal","pebfactreal","pebfactreal","pebfactreal",4.6307544708252,"Land"
"ExB15","SSA","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.91124439239502,"Land"
"ExB15","EU","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-2.36488389968872,"Land"
"ExB15","ROW","to changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",0.395371735095978,"Land"
"ExB15","SSA","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",2.04481792449951,"Land"
"ExB15","EU","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-6.04928588867188,"Land"
"ExB15","ROW","txs changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",2.01763558387756,"Land"
"ExB15","SSA","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",6.42172813415527,"Land"
"ExB15","EU","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",-6.54692792892456,"Land"
"ExB15","ROW","tms changes","pebfactreal","pebfactreal","pebfactreal","pebfactreal",2.21774625778198,"Land"
"ExB15","SSA","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",0.717551231384277,"UnskLab"
"ExB15","EU","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.191310778260231,"UnskLab"
"ExB15","ROW","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.0589367747306824,"UnskLab"
"ExB15","SSA","to changes","pefactreal","pefactreal","pefactreal","pefactreal",0.0815175175666809,"UnskLab"
"ExB15","EU","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.254698932170868,"UnskLab"
"ExB15","ROW","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.00402161898091435,"UnskLab"
"ExB15","SSA","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0652130320668221,"UnskLab"
"ExB15","EU","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0769019573926926,"UnskLab"
"ExB15","ROW","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0696418657898903,"UnskLab"
"ExB15","SSA","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",0.701246559619904,"UnskLab"
"ExB15","EU","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",0.140290141105652,"UnskLab"
"ExB15","ROW","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",0.0147267058491707,"UnskLab"
"ExB15","SSA","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.500128448009491,"SkLab"
"ExB15","EU","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",0.13838130235672,"SkLab"
"ExB15","ROW","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.195026993751526,"SkLab"
"ExB15","SSA","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0335979051887989,"SkLab"
"ExB15","EU","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.202858358621597,"SkLab"
"ExB15","ROW","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0153569541871548,"SkLab"
"ExB15","SSA","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.389342993497849,"SkLab"
"ExB15","EU","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",0.0616869851946831,"SkLab"
"ExB15","ROW","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.133090823888779,"SkLab"
"ExB15","SSA","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0771875306963921,"SkLab"
"ExB15","EU","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",0.279552727937698,"SkLab"
"ExB15","ROW","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0465791784226894,"SkLab"
"ExB15","SSA","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.506902098655701,"Capital"
"ExB15","EU","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.117577597498894,"Capital"
"ExB15","ROW","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-0.108956307172775,"Capital"
"ExB15","SSA","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0365011915564537,"Capital"
"ExB15","EU","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.236828207969666,"Capital"
"ExB15","ROW","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.00836551375687122,"Capital"
"ExB15","SSA","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.351467490196228,"Capital"
"ExB15","EU","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0383359752595425,"Capital"
"ExB15","ROW","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.0909856110811234,"Capital"
"ExB15","SSA","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.118933372199535,"Capital"
"ExB15","EU","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",0.157583206892014,"Capital"
"ExB15","ROW","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",-0.00960664916783571,"Capital"
"ExB15","SSA","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",9.3778018951416,"Land"
"ExB15","EU","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",-14.9610986709595,"Land"
"ExB15","ROW","TOTAL","pefactreal","pefactreal","pefactreal","pefactreal",4.6307544708252,"Land"
"ExB15","SSA","to changes","pefactreal","pefactreal","pefactreal","pefactreal",0.91124439239502,"Land"
"ExB15","EU","to changes","pefactreal","pefactreal","pefactreal","pefactreal",-2.36488389968872,"Land"
"ExB15","ROW","to changes","pefactreal","pefactreal","pefactreal","pefactreal",0.395371735095978,"Land"
"ExB15","SSA","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",2.04481792449951,"Land"
"ExB15","EU","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",-6.04928588867188,"Land"
"ExB15","ROW","txs changes","pefactreal","pefactreal","pefactreal","pefactreal",2.01763558387756,"Land"
"ExB15","SSA","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",6.42172813415527,"Land"
"ExB15","EU","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",-6.54692792892456,"Land"
"ExB15","ROW","tms changes","pefactreal","pefactreal","pefactreal","pefactreal",2.21774625778198,"Land"
"ExB15","SSA","TOTAL","qe","qe","qe","qe",0,"UnskLab"
"ExB15","EU","TOTAL","qe","qe","qe","qe",0,"UnskLab"
"ExB15","ROW","TOTAL","qe","qe","qe","qe",0,"UnskLab"
"ExB15","SSA","to changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","EU","to changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","ROW","to changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","SSA","txs changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","EU","txs changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","ROW","txs changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","SSA","tms changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","EU","tms changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","ROW","tms changes","qe","qe","qe","qe",0,"UnskLab"
"ExB15","SSA","TOTAL","qe","qe","qe","qe",0,"SkLab"
"ExB15","EU","TOTAL","qe","qe","qe","qe",0,"SkLab"
"ExB15","ROW","TOTAL","qe","qe","qe","qe",0,"SkLab"
"ExB15","SSA","to changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","EU","to changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","ROW","to changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","SSA","txs changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","EU","txs changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","ROW","txs changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","SSA","tms changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","EU","tms changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","ROW","tms changes","qe","qe","qe","qe",0,"SkLab"
"ExB15","SSA","TOTAL","qe","qe","qe","qe",0,"Capital"
"ExB15","EU","TOTAL","qe","qe","qe","qe",0,"Capital"
"ExB15","ROW","TOTAL","qe","qe","qe","qe",0,"Capital"
"ExB15","SSA","to changes","qe","qe","qe","qe",0,"Capital"
"ExB15","EU","to changes","qe","qe","qe","qe",0,"Capital"
"ExB15","ROW","to changes","qe","qe","qe","qe",0,"Capital"
"ExB15","SSA","txs changes","qe","qe","qe","qe",0,"Capital"
"ExB15","EU","txs changes","qe","qe","qe","qe",0,"Capital"
"ExB15","ROW","txs changes","qe","qe","qe","qe",0,"Capital"
"ExB15","SSA","tms changes","qe","qe","qe","qe",0,"Capital"
"ExB15","EU","tms changes","qe","qe","qe","qe",0,"Capital"
"ExB15","ROW","tms changes","qe","qe","qe","qe",0,"Capital"
"ExB15","SSA","TOTAL","qe","qe","qe","qe",0,"Land"
"ExB15","EU","TOTAL","qe","qe","qe","qe",0,"Land"
"ExB15","ROW","TOTAL","qe","qe","qe","qe",0,"Land"
"ExB15","SSA","to changes","qe","qe","qe","qe",0,"Land"
"ExB15","EU","to changes","qe","qe","qe","qe",0,"Land"
"ExB15","ROW","to changes","qe","qe","qe","qe",0,"Land"
"ExB15","SSA","txs changes","qe","qe","qe","qe",0,"Land"
"ExB15","EU","txs changes","qe","qe","qe","qe",0,"Land"
"ExB15","ROW","txs changes","qe","qe","qe","qe",0,"Land"
"ExB15","SSA","tms changes","qe","qe","qe","qe",0,"Land"
"ExB15","EU","tms changes","qe","qe","qe","qe",0,"Land"
"ExB15","ROW","tms changes","qe","qe","qe","qe",0,"Land"
"ExB15","SSA","TOTAL","qst","qst","qst","qst",-0.543650031089783,"Svces"
"ExB15","EU","TOTAL","qst","qst","qst","qst",1.63057601451874,"Svces"
"ExB15","ROW","TOTAL","qst","qst","qst","qst",0.479311108589172,"Svces"
"ExB15","SSA","to changes","qst","qst","qst","qst",-0.0635491982102394,"Svces"
"ExB15","EU","to changes","qst","qst","qst","qst",0.148229941725731,"Svces"
"ExB15","ROW","to changes","qst","qst","qst","qst",0.0412438996136189,"Svces"
"ExB15","SSA","txs changes","qst","qst","qst","qst",-0.614975869655609,"Svces"
"ExB15","EU","txs changes","qst","qst","qst","qst",-0.125737994909286,"Svces"
"ExB15","ROW","txs changes","qst","qst","qst","qst",-0.526354908943176,"Svces"
"ExB15","SSA","tms changes","qst","qst","qst","qst",0.134895265102386,"Svces"
"ExB15","EU","tms changes","qst","qst","qst","qst",1.60808396339417,"Svces"
"ExB15","ROW","tms changes","qst","qst","qst","qst",0.964422047138214,"Svces"
